uber3-zero.tns,4,268.35
uber3-zero.tns,8,273.45
uber3-zero.tns,16,284.45
uber3-zero.tns,32,309.1
uber3-zero.tns,64,356
uber3-zero.tns,128,446.8
uber3-zero.tns,256,622.55
uber3-zero.tns,512,972.45
uber3-zero.tns,1024,1829.75
uber3-zero.tns,2048,3904.65
